"Year","Month","Element","Day","DecYear","UKE00105875","UKE00105884","UKE00105886","UKE00105887","UKE00105888","UKE00105930"
1973,3,"TMIN",24,1973.22465753425,4.7,4.2,3.9,6.1,7.6,6.6
1973,3,"TMIN",25,1973.22739726027,5,5.8,6.6,6,6.2,6.4
1973,4,"TMIN",5,1973.25753424658,1.3,1.5,1.8,1.8,2.7,2.7
1973,4,"TMIN",8,1973.26575342466,-6.5,-0.7,-1.6,-1.4,0.3,-2
1973,4,"TMIN",15,1973.28493150685,4.7,2.6,6.4,4.4,5.8,6.8
1973,4,"TMIN",20,1973.29863013699,2.2,4.6,3.5,3.2,4.5,7.4
1973,4,"TMIN",21,1973.30136986301,0.6,3.2,4,3,4.6,0.5
1973,4,"TMIN",27,1973.31780821918,-0.2,1.5,4.8,3.8,5,3.4
1973,4,"TMIN",29,1973.32328767123,-5.2,-2.6,-3.2,-5,-1.8,-3.7
1973,5,"TMIN",4,1973.33698630137,3.1,4.8,5.9,5.5,6.3,5.9
1973,5,"TMIN",11,1973.35616438356,1.3,3.4,1.5,1.8,4,4.3
1973,5,"TMIN",18,1973.37534246575,-0.3,4.4,7,4.6,6,7.2
1973,5,"TMIN",23,1973.38904109589,6.8,7.6,7.7,6.9,7.9,8.8
1973,5,"TMIN",29,1973.40547945205,6.7,10,9,8.6,9.4,10.9
1973,6,"TMIN",4,1973.42191780822,1.3,5.6,3.4,4,6.1,6.3
1973,6,"TMIN",16,1973.45479452055,7.8,10.5,7.7,7.4,9.2,10
1973,6,"TMIN",24,1973.47671232877,6,7,8.8,6.6,9.3,6.7
1973,6,"TMIN",25,1973.47945205479,9,6.8,11.6,10.4,11.3,7.9
1973,7,"TMIN",7,1973.51232876712,7.6,10.7,10.1,9.5,10.4,9
1973,7,"TMIN",14,1973.53150684932,11.9,11.5,12.9,12.6,13.6,7.9
1973,7,"TMIN",17,1973.5397260274,5.2,10.1,10.2,9.5,11.3,8.5
1973,7,"TMIN",25,1973.56164383562,3.9,7.3,7.3,8.8,10.7,8.8
1973,7,"TMIN",31,1973.57808219178,6.3,13,11.5,11,12.5,14.3
1973,8,"TMIN",15,1973.61917808219,9.4,12.2,11,8.6,11.6,11.5
1973,8,"TMIN",17,1973.62465753425,8,10.8,9.4,9.8,11.6,11.3
1973,8,"TMIN",20,1973.63287671233,6.2,9.4,9.5,8.5,10.1,11
1973,8,"TMIN",25,1973.64657534247,11.3,12.4,11.9,9.1,12.7,13.1
1973,9,"TMIN",4,1973.67397260274,7.1,11,11.7,9.5,13.5,11.9
1973,9,"TMIN",6,1973.67945205479,10,8.9,10.9,12.8,12.3,12.8
1973,9,"TMIN",22,1973.72328767123,4.5,4.9,4.9,1.5,3.4,7
1973,9,"TMIN",29,1973.74246575342,5.7,6.4,6.3,5,7,7
1973,10,"TMIN",4,1973.75616438356,7.5,9.2,10,8.5,10.3,10.5
1973,10,"TMIN",14,1973.78356164384,-2.9,4,5,-2.5,4.9,2.2
1973,10,"TMIN",18,1973.79452054795,-1.1,-1.4,-0.9,-2.1,-0.3,-2.1
1973,10,"TMIN",19,1973.79726027397,-2,1.9,0.9,0,3.4,1.3
1973,11,"TMIN",1,1973.83287671233,6.3,5.8,4.2,3.5,5.4,5.7
1973,11,"TMIN",13,1973.86575342466,2.2,3.7,3.4,2.9,4.5,5.5
1973,11,"TMIN",19,1973.88219178082,1.5,3.6,3.8,3,3.6,-0.6
1973,12,"TMIN",2,1973.91780821918,-12.4,-7.1,-5.7,-10.2,-6.8,-7.5
1973,12,"TMIN",6,1973.92876712329,0,2.2,3.3,2.6,4.1,4.5
1973,12,"TMIN",11,1973.94246575342,0.7,2.5,1.3,2.2,2.9,3
1973,12,"TMIN",21,1973.9698630137,0,1.7,0.1,-0.2,-0.2,2
1973,12,"TMIN",24,1973.97808219178,0.2,2.8,3.5,0.8,-0.7,3
1973,12,"TMIN",27,1973.98630136986,5.8,7.9,7.5,7.5,8.7,8.6
1973,12,"TMIN",31,1973.99726027397,-0.4,1.7,0,-1,1.3,-1.2
1974,1,"TMIN",7,1974.01643835616,3.6,2.9,2.8,2.3,3.9,3.2
1974,1,"TMIN",20,1974.05205479452,5.5,5.5,5.1,4.3,4.5,5.8
1974,1,"TMIN",22,1974.05753424658,-3.2,1.7,2,3,5.5,2.5
1974,1,"TMIN",26,1974.06849315068,2.6,5.4,5,5.6,6.3,6.1
1974,1,"TMIN",29,1974.07671232877,0.6,0.3,0.9,-1,1.2,1.5
1974,2,"TMIN",4,1974.09315068493,-2.8,2.3,-2.8,-1.4,0.8,1.4
1974,2,"TMIN",16,1974.12602739726,2.7,3.4,5.1,4.2,6,5
1974,2,"TMIN",23,1974.14520547945,1.6,1.4,0.6,2.2,0.9,4
1974,2,"TMIN",25,1974.15068493151,1.1,5.7,4.4,4.6,6.1,6.9
1974,3,"TMIN",19,1974.21095890411,-3.9,-0.7,-1.4,-2.1,0.2,-1.2
1974,3,"TMIN",23,1974.22191780822,-2,3.7,4,2,3.2,3.3
1974,3,"TMIN",31,1974.24383561644,-3.9,0,2.8,0.5,2.9,2.5
1974,4,"TMIN",1,1974.24657534247,-4.8,1.2,3,-2,0.8,1.5
1974,4,"TMIN",15,1974.28493150685,-2.1,0.3,-0.4,-0.6,0.6,0.7
1974,5,"TMIN",11,1974.35616438356,5.2,6.3,7.3,4,5.5,8
1974,5,"TMIN",12,1974.35890410959,4.6,6.1,2.9,4,5.3,3.7
1974,5,"TMIN",13,1974.36164383562,6,9.4,8.4,8.5,9.3,9.2
1974,5,"TMIN",17,1974.37260273973,-1,6.5,7.4,7.5,7.6,8.5
1974,5,"TMIN",24,1974.39178082192,6,8.2,6.7,7.4,6.5,5
1974,5,"TMIN",29,1974.40547945205,2.7,2.5,2.7,3.3,3.5,3.8
1974,6,"TMIN",1,1974.41369863014,5.6,8.1,8.6,7,10.1,10.3
1974,6,"TMIN",6,1974.42739726027,4.6,5.4,6,5.6,5.9,5.5
1974,6,"TMIN",7,1974.4301369863,4.9,5.5,6,5.8,7.6,6.9
1974,6,"TMIN",12,1974.44383561644,10,11.4,9.5,10.3,10.8,11.5
1974,7,"TMIN",6,1974.5095890411,4.2,8,7.5,8.5,9.5,8.5
1974,7,"TMIN",10,1974.52054794521,9.7,11.5,10.2,9.4,10.6,11.6
1974,7,"TMIN",21,1974.55068493151,10.7,12.2,12,10.8,12.4,12.7
1974,7,"TMIN",25,1974.56164383562,3.5,5.1,6.6,7,7.5,8.3
1974,7,"TMIN",26,1974.56438356164,6.4,10,10.6,10.5,11.4,10.5
1974,7,"TMIN",29,1974.57260273973,6.8,9.6,6.9,8.7,9.6,9.7
1974,8,"TMIN",2,1974.58356164384,6.2,9.4,7.1,9,10.3,9.1
1974,8,"TMIN",9,1974.60273972603,8.7,8.2,8.6,8.2,10,9
1974,8,"TMIN",11,1974.60821917808,6.6,7.9,9.3,8.5,10.3,11.1
1974,8,"TMIN",12,1974.61095890411,3.9,6.5,7,7,9.1,7
1974,8,"TMIN",13,1974.61369863014,4.2,9.4,6.5,7.6,7.7,9.5
1974,8,"TMIN",15,1974.61917808219,11,11.8,13.3,12.3,13.8,13.5
1974,8,"TMIN",23,1974.64109589041,8.2,10.9,12.2,11,12.8,11.6
1974,8,"TMIN",27,1974.65205479452,0.9,5.4,6.6,6.4,7.8,5.8
1974,9,"TMIN",2,1974.66849315068,5.7,8.4,5.4,5.8,7.1,10.3
1974,9,"TMIN",5,1974.67671232877,4.2,8,5.9,7,8.7,8.5
1974,9,"TMIN",9,1974.68767123288,4.2,6.2,7.3,7.6,7.9,8
1974,9,"TMIN",12,1974.69589041096,2.7,10.6,8.8,11,11.1,12.4
1974,9,"TMIN",18,1974.71232876712,3.6,6,4,4.5,7.4,7.5
1974,10,"TMIN",7,1974.76438356164,4,5.6,6.1,5.5,6.6,3.3
1974,10,"TMIN",14,1974.78356164384,-0.3,2.6,3.5,7.5,6.2,7.3
1974,10,"TMIN",16,1974.78904109589,5.9,6.5,9.2,7.1,6.3,5.7
1974,10,"TMIN",18,1974.79452054795,4.2,3.9,6,5,6.7,2.5
1974,10,"TMIN",29,1974.82465753425,-0.2,2.3,2.7,0.5,2.3,0
1974,10,"TMIN",30,1974.82739726027,0.6,3.3,2.6,1.7,2.9,1.7
1974,11,"TMIN",3,1974.83835616438,-3.9,-0.1,-1.2,-2,-0.3,0.8
1974,11,"TMIN",6,1974.84657534247,-2.7,1.6,2.3,1.5,1.8,2.3
1974,11,"TMIN",15,1974.87123287671,4.9,5.6,6.6,5.7,6.9,6.3
1974,11,"TMIN",16,1974.87397260274,3.4,4.3,1.9,1,4.5,5.4
1974,11,"TMIN",18,1974.87945205479,-6.4,-1,-1,-1.5,-2.1,-0.7
1974,11,"TMIN",21,1974.88767123288,1.4,-3,-0.2,-2.6,-0.7,-1.8
1974,11,"TMIN",28,1974.90684931507,0.6,1.9,1.6,0.9,2,3
1974,12,"TMIN",4,1974.92328767123,2.1,3.9,4.5,3.3,4.8,5.2
1974,12,"TMIN",7,1974.93150684932,7.5,8.7,7.6,7.8,8.3,9
1974,12,"TMIN",11,1974.94246575342,-3.2,-0.2,-0.3,-1,-0.5,0.1
1974,12,"TMIN",16,1974.95616438356,-2,2.5,1.2,2.3,3.2,3
1974,12,"TMIN",19,1974.96438356164,0.5,2,0.3,0.7,2.3,1
1974,12,"TMIN",22,1974.97260273973,6.9,7.6,8.2,7.5,8.3,8.3
1974,12,"TMIN",23,1974.97534246575,5,7.6,7.8,7.5,8.4,8.6
1974,12,"TMIN",24,1974.97808219178,1.6,2.9,4.1,4.1,5,5.4
1974,12,"TMIN",27,1974.98630136986,0.5,2.6,2.6,2.6,3.9,3
1974,12,"TMIN",30,1974.99452054795,1.1,1.5,0.6,0,2.4,3.4
1975,1,"TMIN",4,1975.00821917808,2.9,4.8,3.5,3.2,5.2,4.7
1975,1,"TMIN",6,1975.01369863014,4.9,6.3,7.4,6.6,8.5,8
1975,1,"TMIN",16,1975.04109589041,-1.5,1.1,0.2,-1,1,-0.4
1975,1,"TMIN",20,1975.05205479452,-7,-1.1,-2.3,-1.5,-3.4,0
1975,1,"TMIN",25,1975.06575342466,0.5,2.5,2.4,1.7,4.1,3
1975,1,"TMIN",26,1975.06849315068,-0.5,1,-0.5,-0.5,1.4,1.2
1975,2,"TMIN",5,1975.09589041096,-6.9,-1.9,-2,-5,-3.7,0.4
1975,2,"TMIN",18,1975.13150684931,-1.1,2.3,0.6,2,3.1,3.2
1975,2,"TMIN",19,1975.13424657534,-5.5,-1.5,-2.8,-2.9,-2.6,-0.5
1975,3,"TMIN",9,1975.18356164384,-5.1,-1,-2.6,-2.5,-2.6,-0.7
1975,3,"TMIN",22,1975.21917808219,1.1,2.5,3.5,2.6,3.9,2.9
1975,3,"TMIN",24,1975.22465753425,-0.2,3.7,3,2.6,4.2,4.1
1975,4,"TMIN",29,1975.32328767123,1.4,2.9,3.5,2.2,4.1,2.9
1975,5,"TMIN",1,1975.32876712329,2.9,4.5,4.9,4,5.2,5.4
1975,5,"TMIN",5,1975.3397260274,5.9,7.5,5.2,4.2,6.6,3.7
1975,5,"TMIN",11,1975.35616438356,2,3.8,3.7,3.5,3.7,2.5
1975,5,"TMIN",12,1975.35890410959,2.9,5.8,5.6,3.4,5.4,4
1975,5,"TMIN",18,1975.37534246575,-0.5,2.4,1.9,-0.7,2.2,1.5
1975,5,"TMIN",26,1975.39726027397,-1.2,2.4,5.9,5.2,6.7,0.6
1975,6,"TMIN",3,1975.41917808219,1.6,3,2,1,2,3
1975,6,"TMIN",4,1975.42191780822,-2.3,5,3,4.8,6.2,-0.6
1975,6,"TMIN",10,1975.43835616438,3.9,7.1,6.7,5,8.4,7.1
1975,6,"TMIN",24,1975.47671232877,8.2,11,10.4,12,11.2,9.6
1975,6,"TMIN",27,1975.48493150685,5.4,9.3,8.3,8.1,8.6,10.1
1975,7,"TMIN",5,1975.50684931507,4.5,12,5.4,4,5.7,7.8
1975,7,"TMIN",10,1975.52054794521,10.6,12.5,12.3,10.2,11.4,12
1975,7,"TMIN",16,1975.53698630137,11.9,11.9,11.7,12.2,13.1,12.4
1975,8,"TMIN",4,1975.58904109589,10.4,12,13.4,13.5,14.6,13
1975,8,"TMIN",9,1975.60273972603,12.7,14.8,15.7,14.8,15.5,15.6
1975,8,"TMIN",17,1975.62465753425,8.9,8.8,7.6,11,12.2,11.6
1975,8,"TMIN",19,1975.6301369863,3.7,8.6,6.7,8.5,9.1,11.6
1975,9,"TMIN",2,1975.66849315068,9.6,12.5,11.4,9.2,9.8,10.9
1975,9,"TMIN",14,1975.70136986301,3.8,5.9,2.2,4.5,3.5,1.8
1975,9,"TMIN",24,1975.72876712329,5.4,6.4,6.5,6.6,8.4,8.5
1975,9,"TMIN",29,1975.74246575342,7,6,6.4,6.7,9,4.8
1975,10,"TMIN",5,1975.75890410959,5.5,8.2,11,11.1,12.6,12
1975,10,"TMIN",6,1975.76164383562,7.9,10,9.4,9.2,10.7,10.7
1975,10,"TMIN",9,1975.7698630137,6.8,4.9,7.9,7,8.9,8
1975,10,"TMIN",18,1975.79452054795,-3.9,1.4,0.4,-2.1,2.4,1.5
1975,10,"TMIN",19,1975.79726027397,1.7,6.3,-0.6,0.1,2.5,5.4
1975,11,"TMIN",11,1975.8602739726,2.3,2,5.5,-0.1,1.2,3.7
1975,11,"TMIN",22,1975.8904109589,-3.8,-2,0.1,0,-1,-0.7
1975,11,"TMIN",27,1975.90410958904,-2.3,0.3,-1.5,0.5,1.1,0.1
1975,12,"TMIN",2,1975.91780821918,-3.5,1,-0.2,0.6,2.1,0.5
1975,12,"TMIN",3,1975.92054794521,0.4,2.6,2,1.3,2.9,2.4
1975,12,"TMIN",14,1975.95068493151,-0.4,1.5,-1.8,0.6,-1.2,-3.4
1975,12,"TMIN",23,1975.97534246575,5.6,6.6,6.5,5.9,6.9,7.5
1975,12,"TMIN",27,1975.98630136986,6.9,7.5,6.7,6.9,8.1,8
1975,12,"TMIN",28,1975.98904109589,7.1,7.6,7.9,6.8,8.2,8.5
1976,1,"TMIN",9,1976.0218579235,-2.4,0.2,1.4,2,2.5,1.3
1976,1,"TMIN",10,1976.02459016393,-7.4,-2.1,-3.4,-2,-2.4,-1.5
1976,1,"TMIN",24,1976.06284153005,-2.6,-0.2,-1.5,-1.3,-1.6,-1.8
1976,1,"TMIN",25,1976.06557377049,-3.6,-0.6,-1.1,-2.5,-0.7,-3.5
1976,1,"TMIN",28,1976.0737704918,-3.1,-0.1,0.3,-1.5,0.3,-2
1976,2,"TMIN",1,1976.08469945355,-3.2,-0.6,2.4,0.2,2,1.5
1976,2,"TMIN",2,1976.08743169399,-2.6,-0.3,2.1,0.2,2,1.4
1976,2,"TMIN",3,1976.09016393443,-1.9,0.5,2.7,0.5,2.4,2.3
1976,2,"TMIN",5,1976.0956284153,-3.9,0.5,3.4,0.8,3.4,2.7
1976,2,"TMIN",11,1976.11202185792,-2.2,-0.8,0,-1,-0.4,0.5
1976,2,"TMIN",14,1976.12021857923,-5.5,-2,-1.5,-3,-0.5,-2.2
1976,2,"TMIN",29,1976.16120218579,4.4,6.3,4.4,3.3,6.5,6.5
1976,3,"TMIN",6,1976.17759562842,0.2,-0.6,1.5,-1,0.2,-0.5
1976,3,"TMIN",7,1976.18032786885,-0.9,0,2.2,-1,-0.5,-0.2
1976,3,"TMIN",9,1976.18579234973,-1.5,-1.7,0.6,-2.5,-2,-4.7
1976,3,"TMIN",12,1976.19398907104,0.2,1,2.9,1.5,2.8,-0.1
1976,3,"TMIN",15,1976.20218579235,-0.5,1.9,2.1,1.4,2.5,3
1976,3,"TMIN",20,1976.21584699454,-2.4,1.2,-0.1,-1.2,0.3,1.7
1976,4,"TMIN",8,1976.26775956284,-4.1,-0.2,-0.7,-2.1,-1.4,0.5
1976,4,"TMIN",16,1976.28961748634,3.5,4,4.1,4.8,6.3,1.5
1976,4,"TMIN",20,1976.30054644809,-1,4.2,4.9,1.8,5.3,6.1
1976,4,"TMIN",21,1976.30327868852,-1.5,1.9,4.1,2.8,5.3,3
1976,4,"TMIN",27,1976.31967213115,2.3,5,5,3.8,4.8,6.2
1976,5,"TMIN",6,1976.34426229508,-1,3.9,2.6,-0.7,1.4,1.4
1976,5,"TMIN",13,1976.36338797814,1.5,3.5,3.7,0.8,4,5
1976,5,"TMIN",15,1976.36885245902,7.6,7.2,9.5,8,8.9,7.7
1976,5,"TMIN",19,1976.37978142077,4.6,7.2,7.8,5.8,8.7,4.4
1976,5,"TMIN",22,1976.38797814208,6.4,7,9.3,9.2,9.5,8.4
1976,6,"TMIN",2,1976.41803278689,7.1,9,8.8,7.8,8.6,8.6
1976,6,"TMIN",5,1976.4262295082,11.4,11,12,11.7,12.9,11.3
1976,6,"TMIN",8,1976.43442622951,10.8,12,11.5,10.5,11.6,11.3
1976,6,"TMIN",16,1976.45628415301,7.1,10.3,9.6,9.4,10.2,10.7
1976,6,"TMIN",19,1976.46448087432,3.6,7,5,4.8,6.8,7.7
1976,6,"TMIN",24,1976.4781420765,14.6,13.9,15.1,14.4,15.7,14.2
1976,6,"TMIN",26,1976.48360655738,9,12.5,10,10.3,12,11.6
1976,7,"TMIN",1,1976.49726775956,9,13.5,13.6,13.4,13.5,15.4
1976,7,"TMIN",2,1976.5,11.3,13.5,13.1,15,15.8,13.2
1976,7,"TMIN",8,1976.51639344262,5,8.2,11.3,8.2,11.5,12
1976,7,"TMIN",22,1976.55464480874,4.3,7.2,8.9,7.5,9.5,10.2
1976,7,"TMIN",28,1976.57103825137,10,9.4,7.6,8.3,9.5,10.3
1976,8,"TMIN",5,1976.59289617486,11.5,12,10.5,11.2,12,12.7
1976,8,"TMIN",14,1976.6174863388,2.5,8.5,8.1,11,12.5,10.9
1976,8,"TMIN",26,1976.65027322404,7.5,8.6,11.7,8.3,12.4,10.5
1976,9,"TMIN",12,1976.69672131148,4.5,6.9,7.2,6.6,8.2,4.8
1976,9,"TMIN",27,1976.73770491803,6.5,8,10.9,10,11.3,11.1
1976,10,"TMIN",1,1976.74863387978,9.8,11.6,11.9,11.2,12,12.5
1976,10,"TMIN",8,1976.76775956284,5.6,8.1,6.2,6.5,8.2,8.9
1976,10,"TMIN",10,1976.77322404372,6.4,6.4,6.7,4.3,7.7,9.8
1976,10,"TMIN",11,1976.77595628415,8.3,9.4,9.6,9.2,11.3,10
1976,10,"TMIN",24,1976.81147540984,4.4,6.7,4.2,0.6,6.6,6.4
1976,10,"TMIN",28,1976.82240437158,3.1,7.9,9.1,7,9.2,9.5
1976,10,"TMIN",29,1976.82513661202,5.1,6.7,7.5,6.7,7.8,7.6
1976,11,"TMIN",27,1976.9043715847,-0.5,3.2,1.9,2.3,4.4,2.3
1976,12,"TMIN",12,1976.94535519126,-2,-0.3,-0.9,0.7,0,-0.1
1976,12,"TMIN",25,1976.98087431694,-3.8,-2.3,-0.1,-1.5,-1.7,-1.8
1977,1,"TMIN",2,1977.00273972603,-7.1,-4.9,-3,-2.4,-2.8,-5.2
1977,1,"TMIN",12,1977.0301369863,-13.1,-6.6,-5.1,-9.5,-6,-6.5
1977,1,"TMIN",16,1977.04109589041,-1.5,0.2,0.3,-0.2,1,-1.6
1977,1,"TMIN",19,1977.04931506849,-0.7,0.3,0.5,-0.1,0.4,0.5
1977,1,"TMIN",20,1977.05205479452,-1.6,0.5,-0.3,0,1.5,1.5
1977,1,"TMIN",21,1977.05479452055,1.1,3.2,3.5,2,3.9,3.6
1977,1,"TMIN",23,1977.0602739726,0.1,3.9,-1,0.5,-0.1,3.3
1977,1,"TMIN",29,1977.07671232877,-9.2,-5.6,-3.6,-7.6,-5.9,-5.1
1977,2,"TMIN",1,1977.08493150685,-9,-4.1,-5,-2.7,-1.4,-4.4
1977,2,"TMIN",7,1977.10136986301,-2.7,1,0.7,1.2,2.6,3
1977,3,"TMIN",7,1977.17808219178,0,0.9,0.2,0.3,1,4
1977,3,"TMIN",11,1977.18904109589,3.9,5,5.8,5.5,6.3,6.6
1977,3,"TMIN",27,1977.23287671233,-3.5,-0.6,0.3,-0.4,1.4,1.5
1977,4,"TMIN",6,1977.2602739726,-0.5,1.8,2.6,1.8,3.6,2.6
1977,4,"TMIN",8,1977.26575342466,-3.8,-1,-1.4,-2,-0.2,-1.6
1977,4,"TMIN",13,1977.27945205479,0.3,1.8,2.7,2.8,3.8,2.8
1977,4,"TMIN",15,1977.28493150685,-0.5,0.9,-0.4,0.2,1.2,-1.1
1977,4,"TMIN",16,1977.28767123288,2.2,2.5,5.4,4.1,6.2,5.5
1977,4,"TMIN",24,1977.3095890411,-0.3,3.6,1.7,3,4.1,3.3
1977,4,"TMIN",29,1977.32328767123,-4,-0.8,0.6,2.9,3.6,3.8
1977,5,"TMIN",16,1977.3698630137,0.8,3.2,2.3,0.2,1.2,2.7
1977,5,"TMIN",20,1977.38082191781,1.2,2.9,3.5,0.1,3.4,4.4
1977,5,"TMIN",21,1977.38356164384,-1.4,2.2,2.9,0,2.5,2
1977,5,"TMIN",30,1977.40821917808,3.5,4,3,5,6.7,5.5
1977,6,"TMIN",16,1977.45479452055,6.7,5.8,5,5.9,7.8,9.1
1977,7,"TMIN",3,1977.50136986301,10.8,11.4,11,11.5,14.1,11.7
1977,7,"TMIN",4,1977.50410958904,9,13,11.6,12.1,12.1,14.2
1977,7,"TMIN",5,1977.50684931507,9.2,12.8,12.2,13.8,12.5,12.7
1977,7,"TMIN",18,1977.54246575342,10,11.7,11.9,10.9,12.2,11.8
1977,7,"TMIN",22,1977.55342465753,7.4,11,9.5,8.8,9.4,12.2
1977,7,"TMIN",29,1977.57260273973,7.2,6.7,7.8,5.9,7.7,6.2
1977,7,"TMIN",30,1977.57534246575,10.2,9,11.6,10.4,12.5,12
1977,8,"TMIN",10,1977.60547945205,3.6,8,7.6,7.5,8,7.5
1977,8,"TMIN",13,1977.61369863014,7.3,6.6,11.1,11.1,13.8,11.5
1977,8,"TMIN",22,1977.63835616438,3.8,9.3,9,7.5,12.5,7.4
1977,8,"TMIN",23,1977.64109589041,7.1,10.7,6.8,9.8,11,6.3
1977,9,"TMIN",16,1977.70684931507,3.9,1.8,0.6,-0.7,5.5,4.3
1977,9,"TMIN",17,1977.7095890411,5.2,0.2,7.8,4,7.9,2.8
1977,9,"TMIN",25,1977.73150684932,10.8,11.9,12.5,11.7,12.5,12.5
1977,10,"TMIN",5,1977.75890410959,-1.2,3.8,3.4,3,6.4,3.7
1977,10,"TMIN",9,1977.7698630137,3.9,6.7,9.1,5.2,8.5,9.3
1977,10,"TMIN",12,1977.77808219178,6.4,7.1,8.6,5.2,8.8,8.4
1977,10,"TMIN",16,1977.78904109589,2.7,6.6,8.1,4.5,8,9.1
1977,10,"TMIN",18,1977.79452054795,3.5,7.1,9,2.7,7,9.5
1977,10,"TMIN",23,1977.80821917808,7.2,8.5,7.9,9.2,10.1,9.3
1977,10,"TMIN",27,1977.81917808219,9.8,9.6,11,10.2,11.7,9.9
1977,11,"TMIN",9,1977.85479452055,2.9,5,4.9,5.2,5.7,4.8
1977,11,"TMIN",10,1977.85753424658,3.6,4.9,6,6,6.7,6.4
1977,11,"TMIN",30,1977.91232876712,-6,-3.2,-2.2,-3.5,-3,-1.5
1977,12,"TMIN",3,1977.92054794521,-6.1,-2,-3.3,-1.3,-2.4,1.4
1977,12,"TMIN",7,1977.93150684932,-0.3,0.9,2.4,1.1,2.3,3.3
1977,12,"TMIN",15,1977.95342465753,2.4,3.7,4.4,4,5.5,6.8
1977,12,"TMIN",28,1977.98904109589,0,0.4,-0.1,1.2,1.3,-0.6
1978,1,"TMIN",21,1978.05479452055,-8.9,-2.6,-4.3,-2,-5.2,-2.3
1978,1,"TMIN",23,1978.0602739726,-2.9,-0.4,-1.9,-2,0.1,0.4
1978,2,"TMIN",12,1978.11506849315,-11.3,-9.5,-8.1,-6,-2.9,-5.2
1978,2,"TMIN",24,1978.14794520548,0.2,1.8,1.7,2.9,3,3.5
1978,2,"TMIN",26,1978.15342465753,1.1,3.3,4.5,4.1,4.1,3.9
1978,3,"TMIN",1,1978.16164383562,-0.7,2.1,5.2,3.8,5.8,2.3
1978,3,"TMIN",4,1978.1698630137,-1.1,1.7,1.1,1.5,3,1.5
1978,3,"TMIN",6,1978.17534246575,-1.9,0.4,-0.5,-0.2,0.8,1.2
1978,3,"TMIN",17,1978.20547945205,-1.6,1.1,1.2,-0.2,1.4,-0.7
1978,3,"TMIN",21,1978.21643835616,-1.7,0.6,-0.5,0.2,1.4,0.7
1978,3,"TMIN",25,1978.22739726027,2,2.2,2.5,1.7,2,2.4
1978,3,"TMIN",27,1978.23287671233,0.3,2.4,2.9,2.2,4,3.5
1978,4,"TMIN",5,1978.25753424658,1,3.5,4.6,3,4.7,5
1978,4,"TMIN",14,1978.28219178082,-0.9,0.6,-1.2,-3.5,-1.6,-1
1978,4,"TMIN",16,1978.28767123288,-2.2,1.4,2.2,2.5,3.5,4.5
1978,4,"TMIN",17,1978.2904109589,-2.9,4.2,1.6,-0.1,-0.2,3.2
1978,5,"TMIN",1,1978.32876712329,2.6,4,5.2,3.2,5,5.8
1978,5,"TMIN",4,1978.33698630137,2.1,4.6,5.9,4.2,6.1,5.4
1978,5,"TMIN",9,1978.35068493151,-2.1,0.1,0.5,3,0.5,0
1978,5,"TMIN",11,1978.35616438356,8.2,7.4,6.7,9,7.8,10.2
1978,5,"TMIN",13,1978.36164383562,4.5,7,6.1,5.5,7.7,5.8
1978,5,"TMIN",16,1978.3698630137,-0.7,1.8,2.6,-0.2,2.5,1.5
1978,5,"TMIN",22,1978.38630136986,6.8,7.9,8.2,7.6,8.9,9
1978,5,"TMIN",31,1978.41095890411,5,9.5,9.5,7.4,10.9,8.7
1978,6,"TMIN",1,1978.41369863014,7.4,11,10,10.3,11.3,10.1
1978,6,"TMIN",3,1978.41917808219,12,9.5,10.9,7.8,10.1,10.3
1978,6,"TMIN",10,1978.43835616438,7.3,8.9,6.6,5.8,8.5,8.8
1978,6,"TMIN",11,1978.44109589041,7.5,8.9,8.7,6.2,9,9.5
1978,6,"TMIN",12,1978.44383561644,5.9,8,8.4,6.1,7.2,9.5
1978,6,"TMIN",19,1978.46301369863,0.1,5.3,6.4,6.7,6,8.4
1978,6,"TMIN",28,1978.48767123288,10.6,10.1,11.1,11,12.5,11.4
1978,7,"TMIN",6,1978.5095890411,5.5,8.6,9.2,6,9.6,7.5
1978,7,"TMIN",7,1978.51232876712,5,6.2,7.7,5,7.9,8.5
1978,7,"TMIN",8,1978.51506849315,6.5,9.8,7.5,8.4,9.6,10
1978,7,"TMIN",25,1978.56164383562,9.5,9.8,10.1,7.1,10.4,10.4
1978,8,"TMIN",6,1978.59452054795,10.8,12.5,10.8,10.6,12.3,10.5
1978,8,"TMIN",12,1978.61095890411,4.5,10.5,12.1,6.6,10.8,12
1978,8,"TMIN",14,1978.61643835616,10.1,12.1,12.8,11.5,13.4,12.3
1978,8,"TMIN",25,1978.64657534247,9,8.5,8.5,7.6,8.9,9.9
1978,9,"TMIN",6,1978.67945205479,7.7,8.9,10.6,7.8,10.4,9.7
1978,9,"TMIN",11,1978.69315068493,8.4,9.5,10,9.5,11.2,12
1978,9,"TMIN",12,1978.69589041096,8.5,9,8.8,6.4,8.8,10.4
1978,9,"TMIN",22,1978.72328767123,13.6,11.9,14,11.6,14.4,13.5
1978,10,"TMIN",1,1978.74794520548,2.4,3.5,5.9,7.2,8.2,4.5
1978,10,"TMIN",4,1978.75616438356,5,6.6,5.3,4.3,5.2,7
1978,10,"TMIN",22,1978.80547945205,4.8,5.2,6.3,5.4,7,5.9
1978,10,"TMIN",23,1978.80821917808,5.7,8,6,5.6,7.9,8.5
